timestamp, frame, x, y, z, qx, qy, qz, qw
329982.363095125, 000470, 0.049557813, -0.13724077, 0.28921276, 0.6893121, -0.62226355, 0.2457473, 0.27793005
329982.396434625, 000471, 0.04831121, -0.13545752, 0.28885028, 0.6885459, -0.62279534, 0.24839492, 0.2762796
329982.429772625, 000472, 0.046773657, -0.1336842, 0.28854275, 0.68814176, -0.62326306, 0.25074726, 0.27409816
329982.463111208, 000473, 0.044945046, -0.13182348, 0.28841653, 0.6879087, -0.62424064, 0.25258076, 0.27075472
329982.496450458, 000474, 0.04363557, -0.1302099, 0.28886268, 0.6875895, -0.62534356, 0.25494197, 0.26677814
329982.529789833, 000475, 0.041880675, -0.12884684, 0.28921056, 0.68762183, -0.62572545, 0.2580513, 0.2627798
329982.563127125, 000476, 0.03990587, -0.12771764, 0.28939795, 0.6877925, -0.6256665, 0.26186267, 0.2586714
329982.59646575, 000477, 0.038039006, -0.12699622, 0.28936663, 0.687695, -0.6257436, 0.26548755, 0.2550232
329982.6298055, 000478, 0.036859326, -0.1267468, 0.28944767, 0.6869598, -0.6258251, 0.2693418, 0.25275296
329982.663143833, 000479, 0.03551303, -0.12688237, 0.28918257, 0.68602544, -0.62593675, 0.2732409, 0.2508218
329982.696481, 000480, 0.03413091, -0.12742215, 0.28838843, 0.6851558, -0.62611234, 0.27697128, 0.24865991
329982.729822458, 000481, 0.03288059, -0.12796281, 0.2879437, 0.68452144, -0.62621313, 0.28091648, 0.24570996
329982.763160875, 000482, 0.03178803, -0.12849326, 0.28789833, 0.6837328, -0.6270727, 0.28400338, 0.24213928
329982.7964975, 000483, 0.030789683, -0.12915786, 0.2879868, 0.6824297, -0.62861085, 0.28641284, 0.23896824
329982.829838125, 000484, 0.029769942, -0.13011219, 0.2880195, 0.680765, -0.63026863, 0.28924456, 0.23591954
329982.86317725, 000485, 0.02860106, -0.13105474, 0.28815728, 0.6792617, -0.63177353, 0.29254082, 0.23213291
329982.896513583, 000486, 0.027454592, -0.13198292, 0.28832, 0.67791677, -0.6332761, 0.29591238, 0.22765334
329982.929855375, 000487, 0.026199058, -0.13289662, 0.28870717, 0.6763554, -0.63514614, 0.29936093, 0.22252142
329982.963193875, 000488, 0.02484829, -0.1338368, 0.28915688, 0.6740767, -0.6379263, 0.30218306, 0.21761462
329982.996530458, 000489, 0.02354499, -0.13454795, 0.28977492, 0.67137045, -0.64073336, 0.30540013, 0.21319778
329983.029871583, 000490, 0.021856854, -0.13539149, 0.29010242, 0.6688857, -0.6435264, 0.30783477, 0.20905358
329983.063209833, 000491, 0.019908123, -0.13632068, 0.29009807, 0.6666904, -0.6458001, 0.31089285, 0.20447946
329983.096547125, 000492, 0.01804424, -0.13699403, 0.29006168, 0.664459, -0.6476573, 0.31456047, 0.20021527
329983.129887291, 000493, 0.015935652, -0.13773307, 0.28934202, 0.66197646, -0.64943796, 0.31793785, 0.19731486
329983.163226541, 000494, 0.01346293, -0.13833192, 0.28819877, 0.65986574, -0.65030634, 0.32236272, 0.1943219
329983.19656375, 000495, 0.010710827, -0.13847639, 0.28708994, 0.65832025, -0.65126646, 0.32581583, 0.1905531
329983.22990475, 000496, 0.007609186, -0.13840245, 0.28608721, 0.65718204, -0.65234315, 0.3283299, 0.18643932
329983.263243291, 000497, 0.004452534, -0.13810918, 0.2848387, 0.6561046, -0.65304315, 0.33142802, 0.18225439
329983.296579833, 000498, 0.0012553402, -0.13764775, 0.28330556, 0.6551711, -0.6534672, 0.33443597, 0.17856069
329983.329920041, 000499, -0.001977569, -0.13717112, 0.28223473, 0.65384036, -0.6536031, 0.33829692, 0.17564431
329983.363265625, 000500, -0.005344183, -0.13679893, 0.2808662, 0.65254325, -0.6537589, 0.34198338, 0.17272516
329983.396597125, 000501, -0.008667626, -0.13641362, 0.27936122, 0.6514416, -0.6542674, 0.34467843, 0.1695725
329983.429936625, 000502, -0.0108506605, -0.13653877, 0.27766904, 0.64952224, -0.65532076, 0.3477793, 0.16650872
329983.46327525, 000503, -0.013504335, -0.13651177, 0.27604195, 0.64738625, -0.65609205, 0.35158855, 0.16376701
329983.49661275, 000504, -0.016269073, -0.13651797, 0.27445847, 0.6448522, -0.6570062, 0.3555286, 0.16157934
329983.529953583, 000505, -0.018172948, -0.13656285, 0.27305093, 0.64231306, -0.65809345, 0.35950762, 0.15843388
329983.563291666, 000506, -0.020469002, -0.13634437, 0.2719123, 0.6407058, -0.6589939, 0.36247918, 0.15437569
329983.596629166, 000507, -0.022944167, -0.1361587, 0.27079585, 0.638929, -0.6599283, 0.3654489, 0.15070258
329983.62996925, 000508, -0.024739496, -0.13601747, 0.26982754, 0.63677555, -0.66092473, 0.36868614, 0.14753246
329983.663310083, 000509, -0.026988596, -0.13597089, 0.2690096, 0.6345918, -0.6616862, 0.3724624, 0.14400107
329983.696646583, 000510, -0.02964972, -0.13582978, 0.2685103, 0.632767, -0.6625404, 0.37576628, 0.13944769
329983.729985541, 000511, -0.032301754, -0.13566959, 0.26808783, 0.6308354, -0.6638548, 0.37841895, 0.1346951
329983.763324458, 000512, -0.034984358, -0.13592848, 0.2673344, 0.62841636, -0.66479963, 0.38204488, 0.13105756
329983.796663041, 000513, -0.037653327, -0.13660939, 0.26612297, 0.62575936, -0.66548055, 0.38600484, 0.12868957
329983.830002666, 000514, -0.040089548, -0.1375071, 0.2646244, 0.62258154, -0.66608614, 0.39069366, 0.12680617
329983.863341416, 000515, -0.042851806, -0.13822788, 0.2632313, 0.62007314, -0.66632235, 0.39523336, 0.12375125
329983.896678916, 000516, -0.046006463, -0.13861245, 0.26202977, 0.618155, -0.6665457, 0.39901713, 0.11994425
329983.930019041, 000517, -0.049568206, -0.13859674, 0.2608397, 0.61651343, -0.66680235, 0.40222755, 0.11618373
329983.963357333, 000518, -0.05309631, -0.13857287, 0.2595959, 0.6153897, -0.6666564, 0.405127, 0.11285813
329983.996694166, 000519, -0.056568407, -0.13863724, 0.25816527, 0.61402154, -0.66636187, 0.40822574, 0.11086493
329984.030034708, 000520, -0.05966648, -0.13880165, 0.2567331, 0.61321187, -0.6662352, 0.41023618, 0.10866484
329984.063373625, 000521, -0.062972754, -0.1386497, 0.25544363, 0.6125126, -0.66600937, 0.41226774, 0.10627852
329984.096710833, 000522, -0.06627045, -0.13846141, 0.25415653, 0.6114081, -0.6657727, 0.41482353, 0.10415455
329984.130051666, 000523, -0.06920123, -0.13801345, 0.25268522, 0.6105469, -0.6661611, 0.4161482, 0.101403445
329984.163389583, 000524, -0.0720315, -0.13738558, 0.2514664, 0.6095939, -0.66663903, 0.41758657, 0.09802611
329984.196729375, 000525, -0.07434091, -0.13677046, 0.25033364, 0.6080562, -0.66674316, 0.42045453, 0.094547495
329984.230066958, 000526, -0.076578364, -0.13634664, 0.24916959, 0.6058912, -0.6673007, 0.42337784, 0.09141538
329984.263408208, 000527, -0.07875721, -0.1360734, 0.24796203, 0.603059, -0.667879, 0.4270632, 0.08873907
329984.296745541, 000528, -0.080672294, -0.13562195, 0.2473335, 0.6005052, -0.66850495, 0.43047965, 0.08474659
329984.330084166, 000529, -0.082979985, -0.13488159, 0.24699603, 0.5985565, -0.6693143, 0.43295544, 0.0793597
329984.363423166, 000530, -0.08550572, -0.1341726, 0.24659722, 0.59643006, -0.6702106, 0.43537536, 0.074411616
329984.396760375, 000531, -0.087759644, -0.13350043, 0.2463516, 0.5938138, -0.6711632, 0.43817115, 0.07022201
329984.430100791, 000532, -0.089982495, -0.13286537, 0.24604309, 0.59109074, -0.67190695, 0.44139838, 0.06572882
329984.463439166, 000533, -0.09219219, -0.13224638, 0.24570608, 0.58843464, -0.6724988, 0.44472647, 0.060895234
329984.496776458, 000534, -0.09412593, -0.13148288, 0.24578995, 0.5853779, -0.67347175, 0.44792995, 0.055921786
329984.53011775, 000535, -0.09633125, -0.1307367, 0.24566215, 0.5823977, -0.67431086, 0.45112768, 0.05100462
329984.563455541, 000536, -0.09876527, -0.13003428, 0.24527168, 0.57947624, -0.6747432, 0.45474863, 0.046181273
329984.596793875, 000537, -0.10140751, -0.12913497, 0.24497852, 0.5767934, -0.67464286, 0.45880342, 0.04081503
329984.630133708, 000538, -0.10406133, -0.12814341, 0.2446566, 0.57462853, -0.67444193, 0.46225196, 0.035401467
329984.663472375, 000539, -0.1068303, -0.12720826, 0.24424772, 0.57268107, -0.67397887, 0.46569294, 0.030312466
329984.696809125, 000540, -0.10979869, -0.12621975, 0.24402395, 0.5710954, -0.67336476, 0.4688452, 0.024780119
329984.730150208, 000541, -0.11276201, -0.1254251, 0.24359067, 0.5693998, -0.6731679, 0.4714259, 0.019657712
329984.763488875, 000542, -0.115626425, -0.12495997, 0.2429191, 0.5669568, -0.67371935, 0.47371772, 0.015919961
329984.796825208, 000543, -0.11826719, -0.12474114, 0.24206449, 0.5641226, -0.67444175, 0.4761691, 0.012524978
329984.830166541, 000544, -0.12106592, -0.12466469, 0.24119648, 0.5610762, -0.67515737, 0.47882605, 0.009032488
329984.863504541, 000545, -0.12412755, -0.1245505, 0.24043089, 0.55819863, -0.6757278, 0.4814407, 0.004621934
329984.89684225, 000546, -0.1272991, -0.12440261, 0.23990372, 0.555559, -0.6760686, 0.48402947, -0.0009196165
329984.930182458, 000547, -0.13049623, -0.124492295, 0.23909026, 0.55255234, -0.6764062, 0.4869514, -0.0062249936
329984.963521625, 000548, -0.13355349, -0.12468278, 0.23840973, 0.54959524, -0.67655915, 0.48998034, -0.011491427
329984.996857708, 000549, -0.1364125, -0.12499132, 0.23774213, 0.546462, -0.67674434, 0.49308106, -0.016356232
329985.030198875, 000550, -0.13898581, -0.12551795, 0.23694229, 0.5428747, -0.6770133, 0.49650994, -0.020440575
329985.063536916, 000551, -0.1415705, -0.12601483, 0.23617938, 0.5394126, -0.67749304, 0.49943623, -0.024506036
329985.096874083, 000552, -0.14416328, -0.12645888, 0.2352497, 0.536118, -0.6779294, 0.50216496, -0.028627392
329985.130215458, 000553, -0.14687198, -0.12673756, 0.23424023, 0.53334045, -0.678053, 0.5046341, -0.033711843
329985.163552666, 000554, -0.14957424, -0.12675926, 0.23329347, 0.5307579, -0.6782135, 0.5067303, -0.039329074
329985.196891291, 000555, -0.15206327, -0.12673081, 0.23215537, 0.5280043, -0.6786103, 0.50872517, -0.043567736
329985.230232375, 000556, -0.15368398, -0.12669039, 0.23122638, 0.525665, -0.67906404, 0.5102098, -0.047267325
329985.26356925, 000557, -0.15599263, -0.12663007, 0.23028034, 0.5236987, -0.67870504, 0.51228195, -0.051634856
329985.296907, 000558, -0.15869862, -0.12667555, 0.22932416, 0.5215017, -0.67828745, 0.51459014, -0.056207452
329985.330247625, 000559, -0.16022958, -0.12715292, 0.22876376, 0.51854575, -0.6791129, 0.5160563, -0.060014546
329985.36358525, 000560, -0.16170144, -0.1276443, 0.22830784, 0.5154585, -0.68110925, 0.51614445, -0.06314742
329985.396923291, 000561, -0.16374967, -0.12792546, 0.22771396, 0.5126151, -0.68366474, 0.5152532, -0.06589773
329985.430264833, 000562, -0.1649918, -0.12821105, 0.227401, 0.5096554, -0.6857868, 0.5149767, -0.06889754
329985.46360175, 000563, -0.16626693, -0.1283251, 0.22707918, 0.5061966, -0.6868129, 0.5165793, -0.07210341
329985.496939875, 000564, -0.16791224, -0.12834606, 0.22671166, 0.5027639, -0.6872878, 0.518847, -0.07524355
329985.530280833, 000565, -0.16822232, -0.12872279, 0.2265029, 0.50022745, -0.68810785, 0.51975185, -0.07834533
329985.563618125, 000566, -0.16878396, -0.12915522, 0.22646496, -0.49763194, 0.68978965, -0.51966673, 0.080617644
329985.596958083, 000567, -0.16927743, -0.12983319, 0.22649048, -0.49475813, 0.69160056, -0.51968235, 0.082663536
329985.630297791, 000568, -0.1702082, -0.13031471, 0.2267211, -0.49284503, 0.6928135, -0.5192766, 0.08640063
329985.663634833, 000569, -0.17136249, -0.13108063, 0.22723015, -0.4900893, 0.69414234, -0.51936483, 0.09076899
329985.6969725, 000570, -0.17220847, -0.13243322, 0.22757319, -0.48543486, 0.69667745, -0.519919, 0.09315444
329985.730314125, 000571, -0.17250618, -0.13411885, 0.22730768, -0.47951096, 0.70005184, -0.5207113, 0.09410789
329985.763653625, 000572, -0.17358828, -0.13470185, 0.22756395, -0.47568315, 0.7022102, -0.5204939, 0.098551996
329985.796990333, 000573, -0.17530593, -0.13434908, 0.22803769, -0.47403288, 0.7029652, -0.51964533, 0.10536349
329985.830328541, 000574, -0.17659213, -0.1338245, 0.22783804, -0.47253636, 0.7032721, -0.5196979, 0.10968974
329985.863679375, 000575, -0.17821093, -0.1334247, 0.22720973, -0.4710604, 0.70272464, -0.5210988, 0.112855345
329985.897005375, 000576, -0.18036598, -0.13309425, 0.2263476, -0.46973702, 0.7011009, -0.52355087, 0.117043324
329985.930347125, 000577, -0.18275028, -0.13232063, 0.22538193, -0.46790326, 0.6989445, -0.5268754, 0.1222514
329985.963687958, 000578, -0.18537872, -0.1320504, 0.22411412, -0.46536928, 0.696627, -0.53068185, 0.12852602
329985.997022458, 000579, -0.1879219, -0.13242242, 0.22236732, -0.46238667, 0.6949754, -0.5340226, 0.13426676
329986.030363, 000580, -0.19033249, -0.13268882, 0.22008379, -0.4590862, 0.694662, -0.5361123, 0.13881007
329986.063701416, 000581, -0.1931206, -0.13322183, 0.2175569, -0.45611283, 0.6941616, -0.5380339, 0.1435973
329986.097038583, 000582, -0.19611026, -0.13411747, 0.21464592, -0.45280507, 0.693273, -0.5406901, 0.14830483
329986.130379, 000583, -0.19947611, -0.13507539, 0.21154116, -0.44947314, 0.69301224, -0.5424087, 0.15329926
329986.163718, 000584, -0.20297416, -0.13613147, 0.2083864, -0.44551978, 0.6931012, -0.5440201, 0.15863417
329986.19705575, 000585, -0.20632851, -0.13723767, 0.20500539, -0.4411012, 0.6928849, -0.5463646, 0.16378619
329986.230395958, 000586, -0.2103816, -0.13733971, 0.2018672, -0.43839914, 0.6922226, -0.54725343, 0.17072703
329986.263735208, 000587, -0.21456444, -0.13705494, 0.19879062, -0.43623692, 0.6907071, -0.5483553, 0.17868255
329986.297070791, 000588, -0.21809182, -0.13711676, 0.19540267, -0.43296424, 0.6896315, -0.550484, 0.18416713
329986.330412541, 000589, -0.22073416, -0.13768922, 0.19171658, -0.4282639, 0.6903465, -0.55226785, 0.18711495
329986.36375075, 000590, -0.22341017, -0.13780469, 0.1883688, -0.4242367, 0.6909673, -0.5530478, 0.19163911
329986.397088416, 000591, -0.22618794, -0.13744807, 0.1854803, -0.42153776, 0.6911561, -0.5527563, 0.19766016
329986.430428125, 000592, -0.22821881, -0.1372268, 0.18276283, -0.41885725, 0.6924571, -0.5518788, 0.20122509
329986.463767458, 000593, -0.22948858, -0.13713288, 0.17969227, -0.41571647, 0.69416213, -0.5516725, 0.20242564
329986.497103875, 000594, -0.23066159, -0.13697761, 0.176673, -0.41273785, 0.6947404, -0.55243474, 0.20444791
329986.530444916, 000595, -0.23137555, -0.13715318, 0.17397535, -0.40934888, 0.6941884, -0.55422777, 0.20824829
329986.563783083, 000596, -0.23220983, -0.13748917, 0.17181313, -0.4046362, 0.69374907, -0.556539, 0.21271132
329986.597120833, 000597, -0.23208424, -0.13842157, 0.16985823, -0.39907578, 0.6944255, -0.5582149, 0.21658187
329986.630461583, 000598, -0.23222135, -0.13906875, 0.16825671, -0.39434943, 0.6951958, -0.55875236, 0.2213304
329986.66379875, 000599, -0.2327204, -0.13942304, 0.16704556, -0.39153835, 0.69516504, -0.55821496, 0.22768249
329986.697136958, 000600, -0.23282942, -0.14009285, 0.16552234, -0.38884234, 0.6949881, -0.5583005, 0.23258059
329986.730477375, 000601, -0.23277077, -0.1409203, 0.16385894, -0.3860261, 0.6945607, -0.5595384, 0.23555435
329986.763816666, 000602, -0.23316564, -0.14140423, 0.16219343, -0.3850232, 0.69308823, -0.56043357, 0.23937418
329986.797153833, 000603, -0.23400658, -0.14144164, 0.16040705, -0.3853949, 0.6901182, -0.5616229, 0.2445147
329986.830494458, 000604, -0.23479608, -0.14158787, 0.15803684, -0.38619158, 0.6860972, -0.56403476, 0.24898072
329986.863831916, 000605, -0.23536752, -0.14207354, 0.15539119, -0.38579178, 0.6831999, -0.5669954, 0.25083616
329986.897170125, 000606, -0.23581041, -0.14239138, 0.15249315, -0.38467446, 0.6817594, -0.5692143, 0.25144547
329986.930510625, 000607, -0.23669131, -0.14272213, 0.1499049, -0.38328132, 0.67984766, -0.5715505, 0.25344136
329986.963847416, 000608, -0.23770168, -0.14331828, 0.14727898, -0.38091078, 0.67799926, -0.57450944, 0.25527
329986.99718575, 000609, -0.23778251, -0.14411683, 0.14488441, -0.37819755, 0.67692, -0.5770727, 0.2563843
329987.030524583, 000610, -0.23885882, -0.14461568, 0.14222746, -0.37679282, 0.675105, -0.5788186, 0.2592865
329987.063865208, 000611, -0.24061686, -0.14490709, 0.13921586, -0.37556103, 0.6721978, -0.58095866, 0.2638012
329987.097202625, 000612, -0.24222812, -0.14514512, 0.13584444, -0.3730237, 0.66860586, -0.58493006, 0.2677243
329987.130542125, 000613, -0.2435213, -0.14596342, 0.13216579, -0.3692002, 0.6663324, -0.5888556, 0.2700765
329987.163881041, 000614, -0.24556181, -0.14674264, 0.12867728, -0.36654234, 0.6643729, -0.5905393, 0.27480653
329987.197220125, 000615, -0.24819054, -0.14736024, 0.12533173, -0.36412162, 0.66184664, -0.5919236, 0.2810708
329987.230559208, 000616, -0.25053155, -0.14822072, 0.12151388, -0.3603865, 0.6601719, -0.5938627, 0.2856952
329987.263897833, 000617, -0.25260323, -0.14888589, 0.11774349, -0.35664752, 0.6581398, -0.59619075, 0.2901912
329987.297236833, 000618, -0.2549574, -0.14910106, 0.11412499, -0.35385785, 0.65468353, -0.59884447, 0.29590413
329987.330576125, 000619, -0.25725242, -0.14912234, 0.110874236, -0.3514613, 0.6515315, -0.60102326, 0.30125165
329987.36391475, 000620, -0.25974074, -0.1491311, 0.10789277, -0.34802133, 0.6483026, -0.60383517, 0.30654192
329987.397253333, 000621, -0.26182994, -0.14938056, 0.10556939, -0.34385246, 0.6457056, -0.60616076, 0.31208783
329987.430592541, 000622, -0.26354766, -0.1500903, 0.10318463, -0.33873832, 0.6446789, -0.60774416, 0.31668988
329987.4639315, 000623, -0.26499572, -0.15072492, 0.10082458, -0.33416945, 0.645068, -0.6075033, 0.32118183
329987.497267916, 000624, -0.26595625, -0.15131809, 0.098621674, -0.33031648, 0.64673793, -0.605869, 0.3248749
329987.530610125, 000625, -0.26598892, -0.15258624, 0.09653925, -0.32656336, 0.6482312, -0.60466164, 0.3279281
329987.56394725, 000626, -0.2659005, -0.15334736, 0.09431917, -0.32217935, 0.64791214, -0.6059019, 0.3305953
329987.597285166, 000627, -0.26590756, -0.15377137, 0.09214234, -0.31847194, 0.6460341, -0.60785013, 0.3342662
329987.630624541, 000628, -0.26553416, -0.15474184, 0.09018444, -0.31529146, 0.64427197, -0.6090957, 0.33838943
329987.663964208, 000629, -0.26478034, -0.15627843, 0.08856991, -0.31122246, 0.6432734, -0.6108093, 0.3409572
329987.697301916, 000630, -0.2638806, -0.15819642, 0.08721782, -0.30708054, 0.6425755, -0.6123137, 0.34332237
329987.730640666, 000631, -0.26292178, -0.16028851, 0.086010106, -0.30401576, 0.6413696, -0.6130329, 0.3470016
329987.763979875, 000632, -0.26217958, -0.1621181, 0.0851934, -0.30133927, 0.63889474, -0.614248, 0.3517207
329987.797317166, 000633, -0.26126948, -0.16388482, 0.08444813, -0.29834154, 0.6359859, -0.61624056, 0.35603628
329987.830657625, 000634, -0.2596998, -0.16561672, 0.08385327, -0.29546952, 0.6328658, -0.618821, 0.35949844
329987.863996291, 000635, -0.25803268, -0.1670123, 0.083493136, -0.29241854, 0.6294566, -0.6215778, 0.36320344
329987.897333291, 000636, -0.2562006, -0.16804445, 0.08332671, -0.28953347, 0.62640345, -0.6237686, 0.36701733
329987.930673791, 000637, -0.25406292, -0.16853479, 0.083582334, -0.28692296, 0.62504816, -0.6245007, 0.37011996
329987.96401275, 000638, -0.25175223, -0.16901392, 0.08383061, -0.28360406, 0.62528324, -0.6247488, 0.3718582
329987.997350041, 000639, -0.24974138, -0.16889417, 0.08372474, -0.28186533, 0.6243961, -0.6247908, 0.37459022
329988.030690333, 000640, -0.24766877, -0.16825297, 0.08388873, -0.2828605, 0.62238157, -0.62344855, 0.37939823
329988.064029583, 000641, -0.24578126, -0.16778757, 0.08350542, -0.2836514, 0.6208936, -0.6226337, 0.38257042
329988.097365583, 000642, -0.24394742, -0.16749829, 0.08250655, -0.28357545, 0.6189805, -0.6234131, 0.38445318
329988.130707166, 000643, -0.24178168, -0.16760822, 0.08159204, -0.28348997, 0.61684924, -0.62457645, 0.3860499
329988.164047375, 000644, -0.23953791, -0.16776566, 0.079795465, -0.28360388, 0.6162745, -0.62514514, 0.3859637
329988.197383333, 000645, -0.23747334, -0.1678415, 0.07749018, -0.28427982, 0.61704344, -0.6246927, 0.38496962
329988.230723916, 000646, -0.23542207, -0.1676859, 0.075494, -0.28506446, 0.61735743, -0.624798, 0.3837126
329988.264063, 000647, -0.2337344, -0.16741307, 0.07299245, -0.2867536, 0.6165524, -0.62503994, 0.38335413
329988.297399208, 000648, -0.2322084, -0.16737536, 0.07030671, -0.28863788, 0.6162439, -0.6246261, 0.38311067
329988.330739333, 000649, -0.22985311, -0.1676934, 0.06805423, -0.28852084, 0.6166891, -0.6250216, 0.38183558
329988.364077666, 000650, -0.22765991, -0.16810665, 0.065617755, -0.2867317, 0.6166757, -0.6263047, 0.38110167
329988.397415, 000651, -0.22664078, -0.16854012, 0.06282404, -0.28568944, 0.6154837, -0.626688, 0.38317555
329988.430755333, 000652, -0.22460872, -0.16921358, 0.05999735, -0.2843929, 0.61392826, -0.62694347, 0.38620526
329988.464094625, 000653, -0.22297634, -0.17005946, 0.056794804, -0.2820915, 0.6124408, -0.6279519, 0.38860902
329988.497431791, 000654, -0.22186196, -0.17083356, 0.053264868, -0.28050646, 0.60980827, -0.629217, 0.39183667
329988.530772291, 000655, -0.22051771, -0.17124633, 0.04981887, -0.27889326, 0.6051624, -0.6314042, 0.39664304
329988.564111583, 000656, -0.21981466, -0.1715405, 0.04590467, -0.2783442, 0.5988893, -0.6338876, 0.40254533
329988.597447625, 000657, -0.21896553, -0.17233676, 0.041986115, -0.27650467, 0.5941495, -0.6361423, 0.40725237
329988.63078925, 000658, -0.21735895, -0.17304544, 0.03797625, -0.27264178, 0.5908053, -0.63877916, 0.4105808
329988.664127458, 000659, -0.21611743, -0.17392525, 0.033956505, -0.26847014, 0.58693796, -0.6413104, 0.4149078
329988.697464625, 000660, -0.21531974, -0.17494887, 0.029968658, -0.2646189, 0.58239996, -0.6435305, 0.42030406
329988.730805041, 000661, -0.21486607, -0.17585643, 0.026722388, -0.26162538, 0.5792095, -0.64439106, 0.42523938
329988.764143791, 000662, -0.21401078, -0.17709239, 0.023624176, -0.25837758, 0.577812, -0.6445985, 0.42879716
329988.797481125, 000663, -0.21339737, -0.17838226, 0.020632135, -0.25538638, 0.576066, -0.6445772, 0.43295038
329988.83082175, 000664, -0.21307859, -0.17956345, 0.01830406, -0.25229496, 0.5757472, -0.6432785, 0.43709868
329988.864160708, 000665, -0.21160915, -0.18099006, 0.015898744, -0.24843955, 0.577709, -0.6412036, 0.439759
329988.897497166, 000666, -0.2096109, -0.18203166, 0.013846346, -0.24456717, 0.5802623, -0.6388558, 0.4419793
329988.930838625, 000667, -0.20740607, -0.18247265, 0.011800297, -0.24141818, 0.58139914, -0.63731146, 0.44443944
329988.964176666, 000668, -0.2056498, -0.18215184, 0.009691003, -0.23899214, 0.5790587, -0.63742256, 0.44862688
329988.997513791, 000669, -0.20399614, -0.18173763, 0.007925327, -0.2363028, 0.57527894, -0.6385671, 0.45326287
329989.030854291, 000670, -0.20240715, -0.18182719, 0.0070640296, -0.23289353, 0.57223135, -0.64019585, 0.45657563
329989.06419325, 000671, -0.2005721, -0.18281762, 0.0064897784, -0.22904204, 0.5700249, -0.641568, 0.45934924
329989.09753025, 000672, -0.19841467, -0.18441081, 0.006377965, -0.22467765, 0.5683104, -0.64258033, 0.4622053
329989.130870583, 000673, -0.19650441, -0.1862891, 0.0065462827, -0.22060014, 0.56776077, -0.64217967, 0.4653907
329989.164208708, 000674, -0.19425869, -0.18847325, 0.006903888, -0.21801625, 0.5682208, -0.640747, 0.4680141
329989.197546541, 000675, -0.1914616, -0.19062863, 0.007200369, -0.21533334, 0.56840754, -0.6408427, 0.46889767
329989.230886916, 000676, -0.18917392, -0.19198313, 0.0072920397, -0.21296962, 0.5680878, -0.6410367, 0.470098
329989.264233208, 000677, -0.18706873, -0.1926327, 0.007577926, -0.21005511, 0.56650096, -0.6416161, 0.47252753
329989.297564333, 000678, -0.18530023, -0.19269654, 0.0076775327, -0.20732677, 0.56408757, -0.6422135, 0.47579673
329989.33090325, 000679, -0.18385157, -0.19228952, 0.0075072288, -0.20653102, 0.56231344, -0.6414359, 0.47927907
329989.364244583, 000680, -0.18257704, -0.19161859, 0.0072817877, -0.20686217, 0.5615671, -0.6402669, 0.48156887
329989.397580625, 000681, -0.18163426, -0.19082001, 0.006922008, -0.20757496, 0.5604803, -0.6398655, 0.4830596
329989.430921791, 000682, -0.18044028, -0.18996912, 0.006569758, -0.20829743, 0.55868644, -0.64047796, 0.48401403
329989.4642625, 000683, -0.17926615, -0.18939972, 0.0058524758, -0.20824215, 0.55716896, -0.641518, 0.48440948
329989.497596333, 000684, -0.17829195, -0.18896715, 0.0048338636, -0.20813054, 0.55621284, -0.6420626, 0.4848345
329989.530935458, 000685, -0.1771978, -0.18825349, 0.0038868785, -0.20723547, 0.5551456, -0.64310044, 0.48506576
329989.564275041, 000686, -0.17644092, -0.18772933, 0.002456613, -0.20589729, 0.5530983, -0.644869, 0.48562598
329989.597613583, 000687, -0.17608988, -0.18722594, 0.00072027865, -0.20496325, 0.5508063, -0.646207, 0.48684597
329989.630952541, 000688, -0.174295, -0.18663642, -0.0006109774, -0.2036632, 0.5477056, -0.6478198, 0.48874262
329989.664292, 000689, -0.17346427, -0.18601072, -0.0021907452, -0.20217569, 0.54357105, -0.65010417, 0.490938
329989.69762825, 000690, -0.17291604, -0.18558255, -0.0040364997, -0.20130064, 0.54110897, -0.65124005, 0.4925096
329989.730969625, 000691, -0.17108515, -0.18514279, -0.0060269684, -0.20109916, 0.53939044, -0.65158564, 0.49401763
329989.764308166, 000692, -0.1697949, -0.18463972, -0.008813627, -0.20087396, 0.5367867, -0.6524282, 0.4958297
329989.79764875, 000693, -0.1686716, -0.18441983, -0.01216527, -0.19953844, 0.534784, -0.65341496, 0.49723172
329989.830985916, 000694, -0.16787812, -0.18365636, -0.01602441, -0.19673806, 0.5306651, -0.6559108, 0.49946934
329989.864323541, 000695, -0.16747192, -0.18317841, -0.02036686, -0.19375868, 0.5254685, -0.6583863, 0.5028596
329989.897661208, 000696, -0.1669234, -0.18316099, -0.02474282, -0.19109663, 0.5215573, -0.6597324, 0.50617516
329989.931001583, 000697, -0.16631116, -0.18308552, -0.028989023, -0.18720502, 0.51871234, -0.6613923, 0.5083817
329989.964346583, 000698, -0.16532171, -0.18340942, -0.033132434, -0.1825111, 0.5162611, -0.66329175, 0.510106
329989.997677916, 000699, -0.1645788, -0.18373516, -0.03747309, -0.17866662, 0.51166224, -0.665575, 0.5131178
329990.031017458, 000700, -0.16415437, -0.18448068, -0.041273102, -0.17417696, 0.50751674, -0.6676637, 0.5160564
329990.064358375, 000701, -0.16316985, -0.18600544, -0.044654362, -0.16811119, 0.5051529, -0.66948664, 0.518022
329990.097694083, 000702, -0.16217856, -0.18783006, -0.04773444, -0.16208498, 0.5030507, -0.6705112, 0.5206565
