timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
329967.04690841667, 0.42436748664826157, -8.03813344359398, -5.486690953373909, -0.015350541099905968, -0.03244469314813614, 0.03162875771522522
329967.0568804167, 0.4221221192926169, -8.023014298081398, -5.532196324467659, -0.017549214884638786, -0.01790536940097809, 0.035640936344861984
329967.06685141666, 0.43933635871857407, -7.949069239497185, -5.571115391850472, -0.023673154413700104, -0.00438849488273263, 0.042380861937999725
329967.0768224167, 0.4475692018121481, -7.908503011465073, -5.554200566411018, -0.0274996068328619, -0.0006264480762183666, 0.044640496373176575
329967.0867934167, 0.46912437759339815, -7.921675618886948, -5.526208190917969, -0.03581932559609413, -0.001014204230159521, 0.04244817793369293
329967.09676441667, 0.4372406800836325, -7.962391535639763, -5.519622471928597, -0.045634109526872635, -0.00691769877448678, 0.039126478135585785
329967.1067364167, 0.40011787734925747, -7.9809529370069505, -5.570366948246956, -0.054426003247499466, -0.010338795371353626, 0.03334209322929382
329967.11670741666, 0.34413429580628874, -7.993675893545151, -5.653444188237191, -0.053097281605005264, -0.010429272428154945, 0.02817707136273384
329967.1266784167, 0.31479534309357404, -7.944877370595933, -5.7604716235399245, -0.04247952252626419, -0.011702262796461582, 0.023031577467918396
329967.1366494167, 0.301323321685195, -7.910599238276482, -5.832172520756722, -0.03312216326594353, -0.009791512042284012, 0.020937515422701836
329967.14662041666, 0.3251238282769919, -7.8936838281154635, -5.87303812623024, -0.029540741816163063, 0.0015218625776469707, 0.01515605952590704
329967.1565914167, 0.3302132813259959, -7.896527913808823, -5.884862950444222, -0.025113260373473167, 0.007914845831692219, 0.012042764574289322
329967.1665634167, 0.33739833991974594, -7.941584218740464, -5.866002171635628, -0.017043882980942726, 0.007579287514090538, 0.004113468807190657
329967.1765344167, 0.34757720947265625, -7.992927449941636, -5.8454948168993, -0.009299025870859623, 0.0010438316967338324, 0.000931289978325367
329967.1865054167, 0.3276686096191406, -8.020919825434685, -5.845794194340706, -0.006519485265016556, -0.004852673038840294, -0.004409945569932461
329967.19647641666, 0.27752285163849594, -8.03499056518078, -5.8460941565036775, -0.0051284125074744225, -0.009240711107850075, -0.010753149166703224
329967.2064474167, 0.22333546165376902, -7.988287099599838, -5.868097229003906, -0.0015840113628655672, -0.012541699223220348, -0.015992918983101845
329967.2164184167, 0.22123989265412095, -7.9210774487257005, -5.885312016606331, 0.00936828926205635, -0.013562353327870369, -0.01970817521214485
329967.2263904167, 0.25851227447390557, -7.891737874746323, -5.861361236572266, 0.015332704409956932, -0.014645194634795189, -0.027590066194534302
329967.2363614167, 0.2890489196777344, -7.930807215571404, -5.7676566821336746, 0.02471744455397129, -0.020186766982078552, -0.03465883433818817
329967.24633241666, 0.3128493531793356, -8.0120881909132, -5.6549410754442215, 0.02837289869785309, -0.025970619171857834, -0.038413360714912415
329967.2563034167, 0.29413819000124936, -8.093068619370461, -5.571564458012581, 0.018202366307377815, -0.02931029163300991, -0.038348130881786346
329967.2662744167, 0.2589613771811128, -8.140071462392807, -5.5509074145555495, 0.006006420589983463, -0.03334977105259895, -0.04071248322725296
329967.2762464167, 0.23052059333771469, -8.140221735835075, -5.586982396245003, -0.008822737261652946, -0.031063776463270187, -0.03714248538017273
329967.2862174167, 0.2374062379449606, -8.066874262690545, -5.666467106938362, -0.014389809221029282, -0.022450579330325127, -0.03737790882587433
329967.29618841666, 0.2742296266928315, -7.987388382554054, -5.740263646245003, -0.009852413088083267, -0.007706793490797281, -0.03937472030520439
329967.3061594167, 0.3344045655056834, -7.971372858881951, -5.807922948002815, 0.0023477948270738125, 0.007907586172223091, -0.04170658439397812
329967.3161304167, 0.4113446044921875, -7.967930018305779, -5.8010372668504715, 0.009896419942378998, 0.020114051178097725, -0.03800749406218529
329967.32610141666, 0.4619392824545503, -8.007896322011948, -5.732779210209847, 0.020039334893226624, 0.027945075184106827, -0.03554034233093262
329967.3360734167, 0.5153782288357616, -8.087381617426873, -5.652845433354378, 0.02483981102705002, 0.020872587338089943, -0.028230665251612663
329967.3460444167, 0.5322930177301168, -8.147256520986558, -5.57201352417469, 0.009834764525294304, 0.011695334687829018, -0.013800324872136116
329967.3560154167, 0.5037025451660156, -8.184978078603745, -5.542973912358284, -0.008235744200646877, 0.010473344475030899, 0.00016187038272619247
329967.3659864167, 0.45939464729279283, -8.143514887690545, -5.581294224858285, -0.022277260199189186, 0.012849949300289154, 0.008370265364646912
329967.37595741666, 0.43454631965607404, -8.01642916381359, -5.6874229431152346, -0.024342995136976242, 0.021580522879958153, 0.01450377143919468
329967.3859284167, 0.45580215454101564, -7.917034683823586, -5.785169677734375, -0.014451215043663979, 0.03646253049373627, 0.022644788026809692
329967.3959004167, 0.5053490845486522, -7.866590169668198, -5.836812286376953, -0.0011656330898404121, 0.04282023012638092, 0.0241408534348011
329967.4058714167, 0.5522016906738282, -7.885002467036248, -5.783823063969613, 0.0009971200488507748, 0.04138372093439102, 0.033849671483039856
329967.4158424167, 0.54681282363832, -7.96463686645031, -5.674101231694221, -0.004859388805925846, 0.034156039357185364, 0.038169972598552704
329967.42581341666, 0.5161266358941794, -8.056396052241325, -5.6203629809618, -0.0174311064183712, 0.02437211573123932, 0.04224833846092224
329967.4357844167, 0.5255570252984763, -8.0822916162014, -5.624105198979378, -0.027372395619750023, 0.012919658794999123, 0.045247916132211685
329967.4457564167, 0.5168750064074994, -8.068969320058823, -5.657934265136719, -0.031603895127773285, 0.008469783701002598, 0.04339701682329178
329967.4557274167, 0.49187706314027313, -8.02810429930687, -5.721552556157112, -0.026153678074479103, 0.007193328812718391, 0.039946284145116806
329967.4656984167, 0.465831298828125, -7.986491419672967, -5.812563298344612, -0.01238939631730318, 0.006427936255931854, 0.03448440507054329
329967.4756694167, 0.4604424683377147, -7.957002741694451, -5.8856113940477375, 0.003927250392735004, 0.006501310504972935, 0.03208509460091591
329967.4856404167, 0.460741845779121, -8.002507528066635, -5.863008397221566, 0.016822807490825653, -0.0023997724056243896, 0.027416840195655823
329967.4956114167, 0.46238842170685535, -8.073610255122185, -5.792654698491097, 0.023975560441613197, -0.017497435212135315, 0.027567435055971146
329967.50558341667, 0.47166912239044906, -8.149801813960076, -5.711972478032113, 0.023061828687787056, -0.030242791399359703, 0.02873629704117775
329967.5155544167, 0.4463716920465231, -8.216562398672105, -5.622309519052505, 0.014076360501348972, -0.03859107568860054, 0.02814047411084175
329967.5255254167, 0.3733235963433981, -8.242608236074448, -5.585934575200081, -0.00070977583527565, -0.03768719732761383, 0.025346018373966217
329967.5354964167, 0.2712359253689647, -8.165369440913201, -5.607190373539925, -0.011583765968680382, -0.03394937887787819, 0.019397655501961708
329967.5454674167, 0.23156841438263656, -8.081693446040154, -5.654492009282112, -0.012921737506985664, -0.017128854990005493, 0.01227636355906725
329967.55543841666, 0.25806335449218754, -8.021368891596795, -5.772596994638444, -0.008193871937692165, -0.0026489878073334694, 0.002736866706982255
329967.5654104167, 0.30701152961701156, -7.990533015131951, -5.857170537114143, 0.006630348972976208, -0.002430608496069908, 0.0039760353974998
329967.57538162504, 0.36898269653320315, -7.987539240717888, -5.8805219775438315, 0.020301325246691704, -0.00977872684597969, 0.0008951777126640081
329967.585352625, 0.3996688111871481, -8.039181849360466, -5.829178746342659, 0.025666795670986176, -0.01657404750585556, 0.008326462469995022
329967.595323625, 0.3923341735079885, -8.073461151123047, -5.781877695322037, 0.028151243925094604, -0.0192740336060524, 0.010298274457454681
329967.60529462504, 0.3441343323513866, -8.07360967040062, -5.729635747075081, 0.0207148976624012, -0.021076194941997528, 0.01227247528731823
329967.615266625, 0.27587623916566373, -8.02091924071312, -5.687573216557503, 0.015623733401298523, -0.014694995246827602, 0.015671467408537865
329967.62523762503, 0.24324409805238248, -7.933651301264764, -5.681585083007813, 0.011281982064247131, 0.0035966604482382536, 0.010264186188578606
329967.635208625, 0.2468366273492575, -7.860303243398667, -5.713917846679688, 0.013046195730566978, 0.009906685911118984, 0.008432896807789803
329967.645179625, 0.2845582215115428, -7.840395228266717, -5.718409093022347, 0.01563425548374653, 0.013146688230335712, 0.008662460371851921
329967.65515062504, 0.370629162825644, -7.866141103506089, -5.690716679692269, 0.020761124789714813, 0.00375831825658679, 0.007755381055176258
329967.665121625, 0.40221355598419906, -7.924969355463982, -5.630990880131722, 0.019079871475696564, -0.006731873378157616, 0.01447640173137188
329967.67509362503, 0.41074584960937505, -7.973318812251091, -5.566325352787972, 0.011678079143166542, -0.016527187079191208, 0.018929624930024147
329967.685064625, 0.34727783203125, -8.024063288569451, -5.540429204106331, -0.002148255007341504, -0.020583979785442352, 0.021453769877552986
329967.695035625, 0.2655476808920503, -8.014632314443588, -5.578001073002816, -0.01518012210726738, -0.021421538665890694, 0.027830760926008224
329967.70500662504, 0.1845661560818553, -7.95385869383812, -5.666765899658204, -0.021933099254965782, -0.012642960995435715, 0.028782043606042862
329967.714977625, 0.1550775146484375, -7.858507563471795, -5.761369755864144, -0.01253739558160305, -0.004713593516498804, 0.026121990755200386
329967.72494962503, 0.14534767471253873, -7.804319661855698, -5.834866917729378, 0.002710266737267375, 0.005104150157421827, 0.021845219656825066
329967.734920625, 0.17663265388458968, -7.820635732412339, -5.820945281982422, 0.012375395745038986, 0.011470097117125988, 0.01593061350286007
329967.744891625, 0.23800502937287094, -7.909101766347885, -5.7112240344285965, 0.011440359055995941, 0.010896451771259308, 0.008698532357811928
329967.75486262504, 0.2920426940917969, -8.015231654047966, -5.593119633793831, 0.00918344035744667, 0.005511004477739334, 0.002710520988330245
329967.764833625, 0.3260219971463084, -8.078999049067498, -5.513485234379768, -0.0009440280264243484, -0.0019751410000026226, -0.0001494474709033966
329967.774804625, 0.2938389587402344, -8.090974146723747, -5.489235661625862, -0.008116506040096283, -0.006877622567117214, -0.007403485011309385
329967.78477662505, 0.2567160829156637, -8.060287958979607, -5.526807530522347, -0.014537121169269085, -0.007647808641195297, -0.013174023479223251
329967.794747625, 0.21944362800568343, -7.993376516103745, -5.613477299809456, -0.012807611376047134, 0.0012603332288563251, -0.02326888218522072
329967.80471862503, 0.2287243286892772, -7.949667994379998, -5.742359288334847, -0.003912387415766716, 0.006092372350394726, -0.0329502709209919
329967.814689625, 0.28889923095703124, -7.932004725337029, -5.807324193120003, 0.004558485001325607, 0.017316801473498344, -0.0355679988861084
329967.824660625, 0.3607497438043356, -8.002507528066635, -5.820197423100471, 0.01528356783092022, 0.019075019285082817, -0.030139409005641937
329967.83463262505, 0.4264632383733988, -8.064181035161019, -5.787864659428597, 0.013387872837483883, 0.020023906603455544, -0.023062245920300484
329967.844603625, 0.4876857789605856, -8.110433095693589, -5.708380533456802, 0.006737427320331335, 0.013027781620621681, -0.009650034829974174
329967.85457462503, 0.5095403321832419, -8.153094381093979, -5.619315744638444, -0.001943170907907188, 0.0019072853028774261, 0.0013037535827606916
329967.864545625, 0.5219645690917969, -8.13677831053734, -5.547464573979378, -0.013669867999851704, -0.007719243410974741, 0.013668278232216835
329967.874516625, 0.4763094361871481, -8.130790761709214, -5.565426635742188, -0.020865842700004578, -0.008066515438258648, 0.023388441652059555
329967.88448762504, 0.41149429321289066, -8.079896596670151, -5.680687535405159, -0.021273039281368256, -0.006814297288656235, 0.027056146413087845
329967.894459625, 0.36913234870880846, -7.988137995600701, -5.798941040039063, -0.01380653865635395, 1.0712770745158195e-05, 0.02375754341483116
329967.904430625, 0.3818558534234762, -7.9403872936964035, -5.873935673832894, 0.0004459011252038181, 0.008043339475989342, 0.017337728291749954
329967.914401625, 0.38005962532013654, -7.918981806635857, -5.867648747563362, 0.014347942546010017, 0.015476558357477188, 0.01354343630373478
329967.924372625, 0.43454631965607404, -7.93589663207531, -5.813760223388672, 0.01882258616387844, 0.017757821828126907, 0.013816144317388535
329967.93434362503, 0.48678764663636687, -7.974515737295151, -5.712420959472657, 0.018360162153840065, 0.010095636360347271, 0.015810344368219376
329967.944314625, 0.5275030152127147, -7.961941884756088, -5.624403991699219, 0.011623162776231766, -0.002875289414077997, 0.019660210236907005
329967.954286625, 0.5279520448297262, -7.949667409658432, -5.551355895996094, 0.003542227204889059, -0.019984101876616478, 0.025929784402251244
329967.96425762505, 0.4445754639431834, -7.955954920649529, -5.500162938237191, -0.0008016548817977309, -0.03822009637951851, 0.028203856199979782
329967.974228625, 0.3403920412436128, -7.966731923818589, -5.4672308349609375, -0.00313222361728549, -0.044332511723041534, 0.02026131935417652
329967.98419962503, 0.23082000732421876, -7.97990628540516, -5.53818445801735, -0.005725077353417873, -0.03293471783399582, 0.008175361901521683
329967.994170625, 0.1767823426052928, -7.969426320791245, -5.638774693608284, -0.005829497240483761, -0.015776703134179115, -0.0067376005463302135
329968.004142625, 0.2216889588162303, -7.907155812978745, -5.734575474858285, 0.00381780369207263, 0.009259941056370735, -0.023910462856292725
329968.01411362505, 0.27632534187287094, -7.89203725218773, -5.829777501225472, 0.014593163505196571, 0.025696175172924995, -0.030283059924840927
329968.024084625, 0.3393443663790822, -7.925717214345933, -5.8556736499071125, 0.02510759048163891, 0.024920927360653877, -0.02705264464020729
329968.03405562503, 0.3917353089898825, -7.964336904287339, -5.783972752690316, 0.020481202751398087, 0.00913796853274107, -0.020855285227298737
329968.044026625, 0.44502449356019497, -8.035439631342888, -5.696853917241096, 0.011284774169325829, -0.017042769119143486, -0.007760787848383188
329968.053997625, 0.4507127380371094, -8.146957143545151, -5.607041269540787, -0.0043531544506549835, -0.037180256098508835, 0.008202625438570976
329968.06396962504, 0.36988075576722623, -8.218957418203354, -5.583539555668831, -0.01302680280059576, -0.0421941876411438, 0.021782349795103073
329968.073940625, 0.25102794807404283, -8.254583333730698, -5.644163487553596, -0.015048902481794357, -0.025877343490719795, 0.02543160691857338
329968.083911625, 0.15298176292330026, -8.21057484984398, -5.732030766606331, -0.012309042736887932, -0.007132151164114475, 0.012311010621488094
329968.093882625, 0.13606697402894496, -8.12106099486351, -5.859564971923828, -0.0017201346345245838, 0.015790412202477455, -0.005237401928752661
329968.103853625, 0.2014809449762106, -8.03813344359398, -5.982309722900391, 0.02466806396842003, 0.02778821997344494, -0.019489575177431107
329968.11382462503, 0.3411405213922262, -8.037384999990463, -6.030809453129769, 0.05902386084198952, 0.04191868007183075, -0.026653798297047615
329968.123796625, 0.41029674690216783, -8.106691462397576, -6.032606302499771, 0.09124863892793655, 0.04825806990265846, -0.0280719306319952
329968.133767625, 0.46777714256197217, -8.159380722641945, -5.916895751953125, 0.10330455005168915, 0.04193812608718872, -0.024660101160407066
329968.14373862505, 0.5137316529080272, -8.172255122065545, -5.7161637622118, 0.11092811077833176, 0.041967153549194336, -0.011357612907886505
329968.153709625, 0.5998026307672263, -8.308172480463982, -5.56961850464344, 0.11073429882526398, 0.06099411100149155, 0.005732078105211258
329968.16368062503, 0.6351291323080659, -8.275988820791245, -5.412444763183594, 0.1044393852353096, 0.0842064842581749, 0.015083767473697662
329968.173652625, 0.6409671020507813, -8.173602320551872, -5.276078923344612, 0.07748366892337799, 0.11433056741952896, 0.018537355586886406
329968.183623625, 0.6072870302572847, -8.088279749751091, -5.2163531237840655, 0.04476672783493996, 0.1276807337999344, 0.0266293715685606
329968.19359462505, 0.5915697876736522, -7.979605153799057, -5.185965728759766, 0.013054505921900272, 0.1444234848022461, 0.04056172072887421
329968.203565625, 0.5101390505209565, -7.921076864004135, -5.229675419926644, -0.020042194053530693, 0.14436621963977814, 0.05784536898136139
329968.21353662503, 0.48514110725373033, -7.926017176508904, -5.297783787846566, -0.060039471834897995, 0.11778748780488968, 0.08555584400892258
329968.223507625, 0.45086235366761684, -8.014482625722886, -5.370233128666878, -0.09987157583236694, 0.07715749740600586, 0.11772656440734863
329968.233479625, 0.4221221192926169, -8.076753133535385, -5.475165506601334, -0.13076847791671753, 0.038760773837566376, 0.15227341651916504
329968.24345062504, 0.4698728577420116, -8.060886129140854, -5.62111083984375, -0.1442512571811676, -0.0021022341679781675, 0.18063287436962128
329968.253421625, 0.5435196717828512, -8.011639124751092, -5.813311741948128, -0.13666680455207825, -0.03936251997947693, 0.20931343734264374
329968.263392625, 0.6321354127116502, -7.980652974843979, -5.864804661870003, -0.12035199999809265, -0.052594974637031555, 0.23931822180747986
329968.27336362505, 0.5185216919705272, -7.837551142573357, -5.842351353764534, -0.10350394994020462, -0.049017805606126785, 0.2462749034166336
329968.283335625, 0.29009668590500953, -7.701333822011948, -5.737119598388672, -0.10932614654302597, -0.05209881812334061, 0.24669115245342255
329968.29330662504, 0.21899458011612297, -7.797584254145622, -5.66302426636219, -0.12675336003303528, -0.05448002368211746, 0.24214302003383636
329968.303277625, -0.003442858848720789, -7.782465108633041, -5.558840916752816, -0.14090485870838165, -0.04398104548454285, 0.22144253551959991
329968.313248625, -0.08023319084197283, -7.798481217026711, -5.53129819214344, -0.17183788120746613, -0.04204525798559189, 0.20044073462486267
329968.32321962505, -0.06750968612730504, -7.856711298823357, -5.654641698002815, -0.1866607666015625, -0.0177519042044878, 0.1790022999048233
329968.333190625, -0.07110214233398438, -7.890240987539292, -5.772596409916878, -0.17367638647556305, 0.017996041104197502, 0.15809258818626404
329968.34316262504, 0.035027124099433427, -7.895180715322495, -6.015840581059456, -0.1338413655757904, 0.05746328830718994, 0.13779689371585846
329968.353133625, 0.05478603523224593, -7.640111719965935, -6.158493931889534, -0.08015800267457962, 0.07605921477079391, 0.09272446483373642
329968.363104625, -0.013472021408379078, -7.449557393789291, -6.253245722651482, -0.022769808769226074, 0.09034281224012375, 0.057123854756355286
329968.37307562504, -0.03323093254119158, -7.534880549311638, -6.276748021245003, 0.03050067648291588, 0.09559676796197891, 0.030746223405003548
329968.383046625, -0.10178842144086958, -7.558381093740464, -6.187683232426644, 0.06554681062698364, 0.09416185319423676, 0.006085352040827274
329968.393017625, -0.2586621276475489, -7.655230280756951, -6.029013188481331, 0.07408078014850616, 0.08132534474134445, -0.007919246330857277
329968.402989625, -0.33605119625106455, -7.884254023432732, -5.864355595707893, 0.041237879544496536, 0.061126600950956345, 0.0019229988101869822
329968.412960625, -0.42466691890731456, -7.881110560297967, -5.642218118906022, -0.006633443757891655, 0.042510565370321274, -0.0006951033137738705
329968.42293162504, -0.5075945067219436, -7.854764760732651, -5.525011850595474, -0.06252999603748322, 0.01666218973696232, -0.001949985045939684
329968.432902625, -0.5322930908203125, -7.8249767053127295, -5.479805272221565, -0.10623080283403397, 9.207823313772678e-05, -0.009054185822606087
329968.442873625, -0.5763016477972269, -7.7739328515529635, -5.580096715092659, -0.12382391095161438, 0.0021578925661742687, -0.026799893006682396
329968.452845625, -0.6101311890408397, -7.704477285146714, -5.747597808837891, -0.09762253612279892, 0.0065541695803403854, -0.05936672165989876
329968.462816625, -0.5957610901258886, -7.657025375962258, -5.843697967529297, -0.04673272371292114, 0.01788458786904812, -0.10059219598770142
329968.47278762504, -0.4819976623915136, -7.706124445796013, -5.886959177255631, 0.01152038387954235, 0.03926664590835571, -0.13802076876163483
329968.482758625, -0.2800676695257425, -7.8460828149318695, -5.888006413578988, 0.053838010877370834, 0.056553490459918976, -0.1607697606086731
329968.492729625, -0.028590582199394705, -8.085585352778436, -5.915250345468522, 0.06521333754062653, 0.04009794443845749, -0.1570352464914322
329968.50270062505, 0.22588022472336888, -8.306825281977654, -5.9480310058593755, 0.05242004245519638, 0.015478355810046196, -0.12303999811410904
329968.512672625, 0.5197192200087011, -8.64407338500023, -5.954767583012581, 0.03372422978281975, 0.007049980573356152, -0.05664195865392685
329968.52264362504, 0.6965015808865428, -8.846153742671014, -5.947882486581802, 0.018857665359973907, 0.023632684722542763, 0.00978473573923111
329968.532614625, 0.7403603760525584, -8.845854365229608, -5.932314859628677, 0.014648007228970528, 0.03294336423277855, 0.06331879645586014
329968.542585625, 0.6845265380479396, -8.739724477529526, -5.883964818120003, 0.022993819788098335, 0.09367808699607849, 0.08530532568693161
329968.55255662504, 0.4863385804742575, -8.586443227529527, -5.475613988041878, 0.046712279319763184, 0.17242662608623505, 0.09655822813510895
329968.562527625, 0.5810916320420801, -8.581204122304916, -5.456005350351334, 0.030048614367842674, 0.1691562682390213, 0.10820982605218887
329968.57249962504, 0.6755452330783009, -8.43765263915062, -5.788013763427735, -0.00988445058465004, 0.11921287328004837, 0.1228131428360939
329968.5824711667, 0.6725514586642385, -8.33436800658703, -5.816605478525162, -0.052229512482881546, 0.03192351013422012, 0.13204632699489594
329968.5924421667, 0.6036945740506053, -8.065376790761949, -6.012248051762581, -0.08433045446872711, -0.054306186735630035, 0.12916743755340576
329968.60241316666, 0.41553590694442394, -7.778124720454216, -6.127358677983285, -0.08047232776880264, -0.10153920948505402, 0.11676190793514252
329968.6123841667, 0.3327580261230469, -7.667204793691636, -6.166128056645394, -0.05038289725780487, -0.12545660138130188, 0.10048333555459976
329968.6223561667, 0.3864962768554688, -7.732768453359604, -6.207740936279297, -0.008040498942136765, -0.13078051805496216, 0.09631602466106415
329968.6323271667, 0.3516187683865428, -7.914640833735467, -6.0811048632860185, 0.03100750781595707, -0.110795758664608, 0.09517806768417358
329968.6422981667, 0.29234202585183083, -8.07795064330101, -5.8803722888231285, 0.04588658735156059, -0.08106262981891632, 0.09250505268573761
329968.65226916666, 0.2986289247125387, -8.152046560049058, -5.698201115727425, 0.039267998188734055, -0.06768132001161575, 0.09219162911176682
329968.6622401667, 0.2742296815104783, -8.197103449702263, -5.538034184575081, 0.015986379235982895, -0.04977209120988846, 0.08998493105173111
329968.6722111667, 0.21195923765189947, -8.212521387934686, -5.470374882817269, -0.00832035206258297, -0.03668171912431717, 0.09073355793952942
329968.6821831667, 0.15088622133247556, -8.150849635004997, -5.470674260258675, -0.02812707982957363, -0.028957750648260117, 0.08701605349779129
329968.6921541667, 0.06032455444335938, -8.0296011865139, -5.534741032719612, -0.039850443601608276, -0.01080065406858921, 0.07856867462396622
329968.70212516666, -0.02320176998153329, -7.92871157348156, -5.62470395386219, -0.05192149057984352, 0.006251033395528793, 0.062423527240753174
329968.7120961667, 0.013471966590732336, -7.817492269277573, -5.804929173588753, -0.04654979705810547, 0.011864183470606804, 0.0315883569419384
329968.7220671667, 0.12753473522141576, -7.663312886953355, -6.012697117924691, -0.019014306366443634, 0.019857129082083702, 0.0017732027918100357
329968.7320391667, 0.20462442638352515, -7.631429774165154, -6.175259068608284, 0.03155002370476723, 0.026879876852035522, -0.029292624443769455
329968.7420101667, 0.25731491088867187, -7.611970825195313, -6.256390355229378, 0.0947236642241478, 0.04087052866816521, -0.04724898934364319
329968.7519811667, 0.2404000763129443, -7.649242731928826, -6.142626342773438, 0.1511303186416626, 0.05602831020951271, -0.05755564570426941
329968.7619521667, 0.22483238540589812, -7.663014094233513, -5.931865208745003, 0.17591530084609985, 0.046848129481077194, -0.0617716982960701
329968.7719231667, 0.21151009839959445, -7.657025375962258, -5.806575749516488, 0.16362328827381134, 0.029363075271248817, -0.057098936289548874
329968.78189416666, 0.29698239446617664, -7.829617055654526, -5.654641698002815, 0.12656939029693604, 0.0189764816313982, -0.03721337765455246
329968.7918661667, 0.5222639099881053, -8.021218618154526, -5.636977844238282, 0.09569579362869263, 0.014323143288493156, -0.006763699930161238
329968.8018371667, 0.5725593292806298, -8.142167689204216, -5.555996831059456, 0.0754067674279213, 0.011168362572789192, 0.023097792640328407
329968.8118081667, 0.5186714172363281, -8.078549398183823, -5.465884221196175, 0.0620049424469471, 0.01042960211634636, 0.04491414129734039
329968.8217791667, 0.3439846893120557, -8.013883870840074, -5.357808964848519, 0.04704437032341957, 0.01639028824865818, 0.053655702620744705
329968.83175016666, 0.11466157833114267, -7.918831533193589, -5.283563359379769, 0.03237535431981087, 0.020634038373827934, 0.059990908950567245
329968.8417221667, -0.08427474975585938, -7.82647359251976, -5.217400944828987, 0.007439379580318928, 0.032384440302848816, 0.06019597128033638
329968.8516931667, -0.2185455779079348, -7.795189234614373, -5.198389892578125, -0.022447146475315094, 0.060782261192798615, 0.05844387784600258
329968.8616641667, -0.12798384706489743, -7.765550867915154, -5.267846043705941, -0.03712010011076927, 0.10693084448575974, 0.05747608467936516
329968.8716351667, 0.03547616285271943, -7.804469350576401, -5.396877720952034, -0.04356211796402931, 0.12877169251441956, 0.06441018730401993
329968.88160616666, 0.1916015442274511, -7.871679586172104, -5.763166605234146, -0.051883164793252945, 0.1270187944173813, 0.08263099938631058
329968.8915771667, 0.25177645563147966, -8.03978060424328, -6.160888951420785, -0.05334406718611717, 0.09819060564041138, 0.1137610599398613
329968.9015491667, 0.2601589965820313, -8.10474492430687, -6.350545145273209, -0.04266345873475075, 0.08170723915100098, 0.14226354658603668
329968.9115201667, 0.027842111187055707, -7.9587984216213234, -6.156697082519532, -0.010260578244924545, 0.09853176772594452, 0.14574743807315826
